Coach,Year,Team,Role,Age,num_times_hc,num_yr_col_pos,num_yr_col_coor,num_yr_col_hc,num_yr_nfl_pos,num_yr_nfl_coor,num_yr_nfl_hc,PF (Points For)__oc,Yds__oc,Y/P__oc,TO__oc,1stD__oc,Cmp Passing__oc,Att Passing__oc,Yds Passing__oc,TD Passing__oc,Int Passing__oc,NY/A Passing__oc,1stD Passing__oc,Att Rushing__oc,Yds Rushing__oc,TD Rushing__oc,Y/A Rushing__oc,1stD Rushing__oc,Pen__oc,Yds Penalties__oc,1stPy__oc,#Dr__oc,Sc%__oc,TO%__oc,Time Average Drive__oc,Plays Average Drive__oc,Yds Average Drive__oc,Pts Average Drive__oc,3DAtt__oc,3D%__oc,4DAtt__oc,4D%__oc,RZAtt__oc,RZPct__oc,PF (Points For)__dc,Yds__dc,Y/P__dc,TO__dc,1stD__dc,Cmp Passing__dc,Att Passing__dc,Yds Passing__dc,TD Passing__dc,Int Passing__dc,NY/A Passing__dc,1stD Passing__dc,Att Rushing__dc,Yds Rushing__dc,TD Rushing__dc,Y/A Rushing__dc,1stD Rushing__dc,Pen__dc,Yds Penalties__dc,1stPy__dc,#Dr__dc,Sc%__dc,TO%__dc,Time Average Drive__dc,Plays Average Drive__dc,Yds Average Drive__dc,Pts Average Drive__dc,3DAtt__dc,3D%__dc,4DAtt__dc,4D%__dc,RZAtt__dc,RZPct__dc,PF (Points For)__hc,Yds__hc,Y/P__hc,TO__hc,1stD__hc,Cmp Passing__hc,Att Passing__hc,Yds Passing__hc,TD Passing__hc,Int Passing__hc,NY/A Passing__hc,1stD Passing__hc,Att Rushing__hc,Yds Rushing__hc,TD Rushing__hc,Y/A Rushing__hc,1stD Rushing__hc,Pen__hc,Yds Penalties__hc,1stPy__hc,#Dr__hc,Sc%__hc,TO%__hc,Time Average Drive__hc,Plays Average Drive__hc,Yds Average Drive__hc,Pts Average Drive__hc,3DAtt__hc,3D%__hc,4DAtt__hc,4D%__hc,RZAtt__hc,RZPct__hc,PF (Points For)__opp__hc,Yds__opp__hc,Y/P__opp__hc,TO__opp__hc,1stD__opp__hc,Cmp Passing__opp__hc,Att Passing__opp__hc,Yds Passing__opp__hc,TD Passing__opp__hc,Int Passing__opp__hc,NY/A Passing__opp__hc,1stD Passing__opp__hc,Att Rushing__opp__hc,Yds Rushing__opp__hc,TD Rushing__opp__hc,Y/A Rushing__opp__hc,1stD Rushing__opp__hc,Pen__opp__hc,Yds Penalties__opp__hc,1stPy__opp__hc,#Dr__opp__hc,Sc%__opp__hc,TO%__opp__hc,Time Average Drive__opp__hc,Plays Average Drive__opp__hc,Yds Average Drive__opp__hc,Pts Average Drive__opp__hc,3DAtt__opp__hc,3D%__opp__hc,4DAtt__opp__hc,4D%__opp__hc,RZAtt__opp__hc,RZPct__opp__hc
Al Saunders,1988,SDG,HC,41,1,4,7,0,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5854102973508823,-0.20687020981377033,-0.40030754056984996,1.5792303398021283,0.15152247757377552,1.2048418966203207,1.1823938212140752,0.7000631778589046,-0.6848342672667078,1.6271574146670353,0.04225527565513645,1.1415557353281742,-0.8398115494178631,-1.4555952344746743,0.2466300478083762,-1.7868055703871895,-1.2240547231309422,0.5008594596243615,0.32811784721113907,-0.5577588372794884,,,,,,,,,,,,,,0.4846908369606058,0.246585504224725,0.09648167215105895,-0.4715997085047926,-0.1487867183949727,-0.879662583383078,-0.7755503811008139,-0.005989777296759757,0.3195640171423473,-1.076415772162481,0.3188585678754535,-0.5067453023257056,0.46996766037761406,0.17916696347948685,0.08978754100818775,-0.19828852427692367,0.24895773870091642,0.4707283861989514,0.5253055052254008,-0.3952595404677822,,,,,,,,,,,,,
Alex Webster,1970,NYG,HC,39,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Webster,1971,NYG,HC,40,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5730529251023304,1.0975056847544833,0.6270431078034099,-1.0924281431817822,1.5229715233752168,1.4725379778997982,0.5732080183659551,1.041629293682547,0.5045014807320007,-1.30150541674243,0.6321117567194859,2.221189243086833,0.5430884389761447,0.3653006895626093,-0.0673793708520499,0.1749696259652319,0.3384367453141783,-0.8274113330856331,-1.453848334428603,-1.1255862940592274,,,,,,,,,,,,,,0.007615591856934,0.3069257159193116,0.9270609245938308,-0.6649036988788408,0.087171364118643,-0.2854120257649004,-0.4071269703094144,0.3776377952716993,0.6534486581693408,-0.4589986803806911,0.5396030736382051,-0.3358415201948794,-0.5613884857389883,0.0252454143333923,-0.065512178208042,0.4874861631377835,0.6541435562297369,-0.8298850415007271,-1.186754265986594,-0.6266668003555984,,,,,,,,,,,,,
Alex Webster,1972,NYG,HC,41,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12987841047152132,0.7363956151445595,0.27171530002103944,-0.025208775738905898,0.9409292708020037,2.0603292616434223,1.2339125213764093,1.2503007206354195,0.12632173544690023,-0.36066274484561084,0.18769442828288577,1.9828357817862428,-0.2759646971087973,-0.32874629380335446,-0.21335140377773587,-0.2382290423494346,-0.15303137936785274,-0.3474154173077909,-1.1830413265694646,-1.1150717634221743,,,,,,,,,,,,,,0.7228811517104938,0.5841292925329834,1.3666698120957033,-0.8176356933993403,0.07546267201386264,-0.3877111612492439,-0.6525091894549383,0.4349653065867208,1.5711627157655763,-0.8155974617632097,1.0274859188594063,-0.0899084309284172,-0.320636213299055,0.3501747582216572,-0.1073518553376271,0.8686313866507045,0.4475542570581613,-0.6934235334085915,-0.6782556100767639,-0.9956473102570957,,,,,,,,,,,,,
Alex Webster,1973,NYG,HC,42,1,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16069529776802557,0.7750299155721697,0.39302114452069836,-0.23518621889075478,0.9830017525777119,1.6286239002709115,0.8067820306769131,1.118050055362138,0.3881586477669652,-0.45665558935212197,0.5803840811847192,1.5957479870736264,0.10556024254980083,-0.15734531323760007,-0.01941089329434348,-0.3428212169094524,0.08642566979952432,-0.6568189803875,-1.2217949758891469,-0.5826264891894786,,,,,,,,,,,,,,0.2948320421367507,0.47251819405464773,1.3795641607392677,-0.27926866766364944,-0.18730108032389126,-0.21116709076428294,-0.5977321467482151,0.5502868527738031,1.3297080340710024,-0.27796587540970724,0.9242881794048093,0.000673955735990763,-0.7028830797372461,0.12968022299927698,-0.38188434897550566,1.0044562403000288,0.17917082267864667,-0.6287622618273104,-0.5225325612747866,-1.4697425097877421,,,,,,,,,,,,,
Andy Reid,1999,PHI,HC,41,0,6,3,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andy Reid,2000,PHI,HC,42,1,6,3,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9190287049753624,-2.1173366069318176,-1.836607056375561,1.4174901810027576,-2.357987006116467,-2.293931951151257,-1.5086281374137902,-2.5573547475131115,-0.5445028218245824,-0.029293222570335,-2.3636729353776755,-2.1190032340584004,-0.2573409192014429,0.1332472814664602,-1.519584643685689,0.4388895512613851,-0.9446264686445578,-0.2148010880200997,0.2217566669476837,-0.8481749215820266,0.992635533944254,-1.4640930472027225,0.924356264830624,-1.8118363642225488,-2.0073246063491377,-2.046238953007296,-1.45219163410223,1.1457458533186444,-1.418432522287184,-1.10631594011367,1.4381955553429755,-2.160245541977306,-1.317078251286535,0.3926892376374344,0.7430109121707072,-0.3035472309364971,2.240039593565185,1.254379785392972,0.483173276987789,0.67254200713568,0.1848776316482833,0.1077028489345569,1.724662278414832,-0.273487625142984,-0.0739550283776241,1.5300461917729584,0.9485702075525116,0.0554963774380387,0.0464238345442629,1.539283278081724,-1.1359062171644323,-1.198151523015015,1.404135902659032,2.801857375144205,0.4991607653972981,1.996963531937636,-0.2122373020992843,-0.1561314555728103,-0.4337034908307037,0.0451004401980547,0.950388405446947,0.368494743211014,-0.0723930024686081,1.2851226340850823,2.025028304108908,-0.8399901641469257
Andy Reid,2001,PHI,HC,43,1,6,3,0,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33664384520878987,-1.1268427872102857,-1.0455402893444075,0.6275768181079409,-1.1766707798645533,-0.8573984829882864,-0.3138069384443239,-1.414554899554492,-0.23420018502424447,-0.2314330844223692,-1.6217742116847886,-0.9010926121472765,-0.4958154119709617,0.17545042846897807,-0.7891796167392892,0.8798309503002744,-0.7269795312833871,0.3139207257685422,0.6510338307440819,-0.44120274611081367,0.42688849132876006,-0.5075634460721473,0.3278641513668944,-1.0234824041412383,-0.8353683835240464,-1.0641480793542286,-0.6093183791103626,0.8609366554528378,-0.5223653210220506,-0.8957862410737119,1.2042092443715569,-1.0720766536552204,-0.5985768923761126,-0.3867883742325676,0.10663325615019648,-0.6733143794816832,1.1751903550575222,0.6299646841371251,0.3618959811737854,0.6496564914785501,-0.3049843363768453,-0.741780416245271,1.0438365609265594,-0.8249649666962673,-0.33724322441832827,0.8660381656664202,0.5144036372885272,-0.27616801160301324,-0.03630855982476269,0.9295253544110142,-0.17157368612135182,-0.21055350129999312,1.0911410808153628,1.6772659877947456,-0.15779125516013562,1.0305446151036783,-0.04480863833478049,0.12152735419286424,-0.5344201477301602,-0.5581092882856793,0.7098075971655582,-0.5244854001918617,1.17444335229846,0.8982715594920072,0.5173895012073597,-1.1346634737810957
Andy Reid,2002,PHI,HC,44,1,6,3,0,7,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10973304506054538,-0.8524818344258986,-0.6786049238469224,0.10375946359765671,-1.1682185236587899,-0.6448829779010484,-0.20898790576191953,-1.0506313846381896,0.19595822044477784,-0.42705634183480595,-1.2185911630012514,-0.9259389286346713,-0.5311128503817537,0.10489286184415529,-1.0929615805175037,0.8001611985736456,-0.5941660031686696,0.35494313446501996,0.3935465302831074,-0.483357759960752,0.8331025974560626,-0.34574800999223715,-0.16854400023017857,-1.1470350146581774,-1.109100362058686,-0.975262060004789,-0.436614884019166,0.6928772872033817,-0.8223346139809037,-0.7411498287904088,1.3114568052260935,-0.7965923839426844,-0.11254746949228593,-0.8445462695906508,-0.221852878438069,-0.8535470196640507,0.9496030676076573,-0.049177856728138236,-0.033097972801982754,0.3873063222663223,-0.6706384688958158,-0.9601641079059627,0.47257766884230934,-1.0093477829045865,-0.6978772969434165,0.6902483909016581,0.3973029969407807,-0.6396491127444189,-0.04653292058429729,0.45172376410338183,-0.3831537808288346,-0.289048860854696,0.8046189247720092,1.5319912688140545,-0.6139943411738206,0.6497985811124364,-0.05769627199749879,-0.1489267980676345,-0.7676896624723719,-0.9381836311076536,0.9435249156164315,-0.9156515706302732,0.6247143931384573,0.8643373136504572,0.2547531904821172,-1.655224347098578
Andy Reid,2003,PHI,HC,45,1,6,3,0,7,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19874360096037752,-0.49765756512984316,-0.48022632665026754,-0.08963085242011448,-0.830762691199371,-0.5066406132819777,-0.12010671750796767,-0.7937403087723581,0.44145499928377907,-0.608570586474632,-0.9465133253359791,-0.8065746028578151,-0.1311676895397499,0.3510982605343487,-0.7919296800198022,0.7669613759128445,-0.18642400608205206,0.3841755711203101,0.36408990021124443,-0.48266945633190295,0.9299562932907914,-0.09322879365775366,-0.2954508347100754,-0.9536843507132671,-0.85543237410057,-0.7276403601960805,-0.1923321189211605,0.8426915239557122,-0.6153894105334472,-0.5343542927882361,0.9673618088918966,-0.4333914244998407,-0.25462904856229385,-1.1153164121877535,-0.4229594793445981,-0.9528673389975888,1.0909836599924545,-0.3209240222297471,0.05648276356629131,0.43728162901245904,-0.6919104566409241,-0.9101808331911292,0.283166100909895,-1.1470500829349712,-0.7048802510349704,0.2251804782111238,0.10417403350297438,-1.1136025256047017,0.0351078862339748,0.03032850226124184,-0.05776070444950937,0.07282304476624588,0.7401866884235653,1.273594926900742,-1.0279110873974466,0.8058390371276554,-0.3337810974184237,-0.3251740817290716,-0.8640489795807785,-1.2525866934655492,0.6640007466075266,-1.1820384191288802,0.9189311613215453,0.4009196593543254,-0.2788740194339731,-1.5424239347267152
Andy Reid,2004,PHI,HC,46,1,6,3,0,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27478687403088137,-0.4195841915725951,-0.2769121513900163,-0.3091538719385497,-0.6036351630585661,-0.5348541283538735,-0.23568624607028993,-0.7139462877536487,0.2366362219371913,-0.7722681963644844,-0.7963104333387031,-0.7243548220301415,-0.2685057310003004,0.35819400502536347,-0.2933407859624724,0.8898025593933874,-0.10679505394998243,0.17901685473239387,0.20561105543474478,0.15505927784122245,0.6831337883143604,0.048383906255431895,-0.5274993381160749,-0.9263410532235659,-0.8550918070047582,-0.580030543803769,-0.0165607864686546,0.24016333085126557,-0.5352928505882507,-0.7519152608925854,0.722340922274206,-0.2596170357713274,0.07386318309960575,-1.0731453815822625,-0.25344433729314086,-0.7929328540896511,0.8022054818766584,-0.1606128602786855,0.32874174412078405,0.5878876233482733,-0.5347514562474946,-0.8631470235361158,0.07952358765715437,-1.0709341071579697,-0.49437578109186936,0.21355174221466472,0.1975940737160689,-0.9067960798772529,0.17097321064953178,0.18656094151634584,0.26034830123456904,0.4228380544985403,0.3337078498131978,0.9618003974712211,-0.9522033071946648,0.6083799876046905,-0.09824771780468866,-0.03725741266174869,-0.6101120162372711,-1.1144675115246794,0.6238829671951576,-1.0449998708775492,1.0678982813227609,0.15763556206048007,-0.3684792274999634,-1.3052317410967942
Andy Reid,2005,PHI,HC,47,1,6,3,0,7,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3315415324944535,-0.25675890851519584,-0.053197517476894905,-0.40624830474179596,-0.5003991580528734,-0.323643801101036,-0.09008105878872646,-0.43679522013644156,0.37842590862967773,-0.84983989270079,-0.5518244597810383,-0.5193510444520739,-0.43589787287008575,0.1806464517952254,-0.3412374386678924,0.8601899009506985,-0.20317734005596755,0.3206287529141456,0.23875916865703908,0.08375709418974468,0.6366414159802497,0.1641081051585873,-0.6144830335991839,-0.9031068515106973,-0.8617521536206593,-0.4408812095828553,0.08426436129734026,0.02571370368462944,-0.47043200014348646,-0.9622428841729335,0.06856669741067496,-0.24931566867792787,0.31028045176741237,-1.1319022878377993,-0.2502426271800044,-0.7920558707561475,0.6620121566711185,-0.14182317549255433,0.4284749039311852,0.6754511582521703,-0.50721011376818,-0.9216976221917929,0.08796780821109929,-1.1047153327119594,-0.4688817133306545,0.1456873646260548,0.1872710506564879,-0.7556633998977107,0.21419958935993236,0.1665150334886283,0.33183484130956564,0.5097097580811882,0.4123929013600632,0.7230716820358262,-0.97887977615471,0.4467373725725536,0.1377742090426958,0.13416429550312928,-0.5025520522441507,-1.0825708145087054,0.7892076647231931,-0.9378949444953095,1.0346408271793512,0.11665772466307028,-0.3734952762675285,-1.194541787623383
Andy Reid,2006,PHI,HC,48,1,6,3,0,7,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24094654655161904,-0.20779256578534636,-0.056179222958151746,-0.2259197397775814,-0.47533726114679103,-0.18556810497288692,0.1459242731553001,-0.2725265335078969,0.34740996518098466,-0.6060750198782904,-0.5266783324443766,-0.38671034008950833,-0.5872147492465779,0.013656995876111593,-0.3485607841558011,0.7099205750165533,-0.32077746403848156,0.43163129321684107,0.4171107922227983,0.04960781489345462,0.9729351199137604,-0.01850571460561499,-0.4886976468758835,-1.1572018772852144,-1.031313181578087,-0.5223336593679043,-0.04865021328926784,0.08245041029375073,-0.5647725274858642,-0.898786852366932,-0.1523262131998818,-0.34580798126872286,0.31361610821754266,-0.8276510503163422,-0.1597305390128437,-0.7042037803623903,0.5455095755337205,-0.14745490115253077,0.3196914030223012,0.5414212080903721,-0.40718795743193414,-0.6650173865567744,0.10730285813880618,-0.8647303177856209,-0.3941920745923163,0.29679538113345233,0.20461729935208808,-0.6017849075877593,0.0605211065454727,0.10222261371480013,0.23959448690548915,0.408423233045304,0.35077940127470303,0.9546404328460636,-0.8935290074496204,0.2829597501620658,0.00691601240205291,-0.08833411778701968,-0.5534758211062375,-0.9429319622738929,0.8736272635370435,-0.9579976356310284,0.7750735455656946,0.25533921002042137,-0.25201384305170926,-0.9092798300243347
Andy Reid,2007,PHI,HC,49,1,6,3,0,7,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3361846114641407,0.03366277707781201,0.24854336790158213,-0.26923486467977636,-0.34455685801697267,-0.1088335667495745,0.20374220654788927,-0.043076516357858696,0.5493177817492172,-0.7246360393328544,-0.249366897379303,-0.25272337595510386,-0.6055409509219036,0.04769338329107373,-0.31064338153190263,0.7817897545886001,-0.23856201179979655,0.5209963336088803,0.5490728299480296,-0.12024266477531997,0.8065689901906327,0.042426174742681955,-0.5198212016280608,-1.0626810320346727,-0.9098636028695207,-0.2623924504695926,0.061337606137825545,0.014177943442966745,-0.41126958639311895,-0.8950997035472644,-0.1613437944150597,-0.32725410458187526,0.3672604846869761,-0.7309100191675321,-0.10950473628273408,-0.6749110241471119,0.4973905184747405,-0.03062022159816652,0.2935020475622474,0.5157416230241731,-0.4368476153242739,-0.6750903551220933,0.16802503244881933,-0.9091369391837216,-0.4760712302904201,0.3663739712469058,0.2870310747914663,-0.566410338705748,0.14315912730234945,0.25204579630538204,0.21928539724014723,0.367885671873873,0.535134960310866,0.8327459127152731,-0.8054448465309121,0.2853078141211874,0.09511166086737743,0.023703897948197633,-0.4636398589648192,-0.8729826764528431,0.8491698750811694,-0.876040066256644,0.8456569564149705,0.19400301881171006,-0.2925553654490692,-0.8233213572365116
Andy Reid,2008,PHI,HC,50,1,6,3,0,7,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28330030658030975,0.1344490456494557,0.29134312302438065,-0.26940574697274505,-0.22457824477697852,-0.03384339780047966,0.27517270219736434,0.025179622227676654,0.5076081738543858,-0.6867567606898481,-0.22811655162331843,-0.20719928869779775,-0.5749412469742894,0.1131725214750699,-0.27775598731738194,0.8733186207585004,-0.0841934168971139,0.40717954999310524,0.4332324740064679,-0.13518079268770722,0.6806737491120222,0.06736978249237874,-0.5112860077206144,-0.890521209712082,-0.7103081864408665,-0.13939494254795182,0.08814936708363365,0.12734634045396453,-0.3012715103090776,-0.8319269767005747,-0.05962602921046466,-0.2601774858847896,0.24458124851470828,-0.7473083594327196,-0.15518684990031525,-0.6288433751379107,0.25708941658717077,-0.11623895006831682,0.22051658521470371,0.47282498860627736,-0.3820934234736028,-0.7576821252789663,-0.01680271049882571,-0.82093806621883,-0.4525360495798436,0.24365633557643632,0.16472362443236507,-0.5607745181864809,0.0574357711334581,0.11654642097223639,0.09993773218173795,0.20818433455445903,0.5006599099095207,0.7567321883645763,-0.7520788487317253,0.09315912234613134,0.005228851424226084,-0.04972771625095172,-0.4770380079387512,-0.8794593475817138,0.7894712382441371,-0.8447327633982751,0.6642851754669391,-0.04337205016408177,-0.15880216767628483,-1.0020128680575053
Andy Reid,2009,PHI,HC,51,1,6,3,0,7,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3514375976975347,0.1804633528638679,0.2657078437616986,-0.22087268566468463,-0.13499172844732382,0.06598544914794818,0.4032914052440074,0.10593627753942372,0.5013712697586116,-0.5814327274204824,-0.19948513684119323,-0.0790812362292477,-0.542648173096099,0.054511713662878436,-0.24764595261936542,0.7369408551178738,-0.11988914320601049,0.2558681061928425,0.32191787855182186,-0.12821055982628088,0.7924657988825371,0.08395701431286491,-0.5066623471906462,-0.8777817485506597,-0.6832489904452314,-0.14792909087469389,0.08588485345377862,0.23378251102223552,-0.23706513989129552,-0.8965711525861704,-0.11756226731280366,-0.10928734872272254,0.17862752487156805,-0.77131450357164,-0.2841849573161321,-0.737205027543326,0.3146456224678983,-0.26087989089091657,0.10484494586349162,0.4449851698146648,-0.4801783688512777,-0.7044961853063691,-0.005735514880745587,-0.8878470611222383,-0.5647833931393758,0.17622376500244386,0.050295836331289534,-0.6335370797913463,-0.0825091605658402,-0.00013576383157161144,0.016898429016456253,0.07732634435596997,0.5364049278728762,0.8344380655986541,-0.8196273932713755,0.11089931008462232,-0.13024459010665126,-0.16694690662024012,-0.6041872958640153,-0.9370097192847758,0.8600778886692255,-0.9291969104225573,0.5666472139213272,-0.15240611307849256,-0.3274869962616517,-0.8986528704303536
Andy Reid,2010,PHI,HC,52,1,6,3,0,7,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174915541566421,0.21638125487856977,0.3372118284127146,-0.26843605844108553,-0.1442248071666167,0.0801408054913299,0.4044791125597559,0.17396608823236107,0.5187581023974048,-0.5840320004376344,-0.11005819814637195,-0.06521042412907241,-0.591487910003872,-0.012278851260106992,-0.2153575303531231,0.6896678690955909,-0.1564976435775088,0.36845320606183907,0.4149028371206869,-0.15147420346013607,0.7816302603549108,0.16043555580539615,-0.5661380140075452,-0.9050480884035881,-0.6987759321607611,-0.11304474883458715,0.13468312570055502,0.1591454533897819,-0.2524941664639699,-0.8727000353902046,-0.16202660252588863,-0.07913333091735458,0.12926671270864665,-0.7114305040214058,-0.29977879901397064,-0.7453121542518167,0.4536423649964502,-0.2540860111190794,0.1798695877600064,0.5232461353909358,-0.4449971759736625,-0.5678136730877829,0.13455980124441805,-0.903735142430297,-0.5164445668786658,0.11060524209147876,-0.006967670015662907,-0.6192692220989058,-0.10633764228054804,-0.07297756457886277,0.0839954127952694,0.07844021207082696,0.670664371095993,0.8713788043781616,-0.7788114791160741,0.21314673187411845,-0.12590173864728502,-0.21050409021643068,-0.6421890311466754,-0.8665095694523124,0.8282924419303935,-0.9942977697860961,0.7599700227364711,-0.08702919988082364,-0.2830260622712445,-0.7538247852816519
Andy Reid,2011,PHI,HC,53,1,6,3,0,7,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49642840021589124,0.32711260199154674,0.441679332539824,-0.26703116213043787,-0.0876125422630427,0.10936788511818757,0.40262891690858654,0.21692973179837352,0.5314702180740069,-0.5822479060680676,-0.07133874320111055,-0.04273901681175399,-0.5538241632912936,0.11442905292536047,-0.07421604401992139,0.8774067381075136,-0.053942917308004844,0.4813877738757439,0.53258029383922,-0.23192782225695185,0.7842928433340717,0.25307337318899603,-0.5554407051277271,-0.8432053991063301,-0.6535415978440805,-0.030354258399839972,0.21052979770056016,0.14752874582329753,-0.20817389549880141,-0.83467266754041,-0.02099622651901245,0.021816339611467044,0.13014996043654076,-0.6169497350447916,-0.2994812532119226,-0.7109311444895893,0.5226141129962413,-0.21431469246386878,0.11895122462880807,0.47178275789963203,-0.42605849154427644,-0.39385958015063977,0.26086142857664935,-0.8550716177607584,-0.4653483073683447,0.08137312168773407,-0.02342073191985536,-0.5758421274402407,-0.09625054935884826,-0.09312970997881269,0.01267241917743614,0.011752558560795526,0.7123684307046184,0.8520011290222779,-0.7308874669782711,0.29783905525847065,-0.2101796526341636,-0.25744735207623975,-0.637859461346174,-0.766918999135032,0.7269214486810621,-0.9098099078008247,0.6449898225471055,-0.12655894600845669,-0.3189247474669194,-0.47555186721116344
Andy Reid,2012,PHI,HC,54,1,6,3,0,7,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494842504126592,0.3886419384697279,0.5007796540276999,-0.09538232616668897,0.005475141430711739,0.10545110340888221,0.3855039596796821,0.24424787777098267,0.4801781399117001,-0.39654215749040544,-0.009045351366177515,-0.018551159431442036,-0.48891420401482555,0.20678286772726315,0.05178965978376955,0.952685357511876,0.10584533106076699,0.46278162960044306,0.4842033595522127,-0.2465495687019352,0.7321811438859638,0.25114169334770614,-0.3945063565118281,-0.7499126481047367,-0.5980140414124573,0.0392224552356977,0.22255499018764888,0.09634552977897598,-0.14964122578193112,-0.7404153321566288,0.0011476816522662824,0.12885306776055644,0.12371853051495676,-0.6038329860075048,-0.32715247013331195,-0.6826657782212915,0.4659320847713965,-0.25443193185742086,0.05385707448253611,0.3958018234608774,-0.44135811568847,-0.3090899830625628,0.2290418407502447,-0.8312431279136909,-0.4807552101980365,0.039660737159232025,-0.04044957769707869,-0.5578879705080074,-0.06942823115967434,-0.1388832014242268,-0.02791312939510447,-0.033224603159691266,0.6992860737156423,0.8312495583755563,-0.7615548825946434,0.26265264828617096,-0.29276124973213125,-0.3338058804106492,-0.6524279278952452,-0.7435341300994531,0.664116765186493,-0.8847958234840115,0.6613634006647329,-0.13005520235027748,-0.3233736716186527,-0.35310553021143765
Andy Reid,2013,KAN,HC,55,1,6,3,0,7,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3772999877978998,0.37441171109406934,0.44949180883733353,0.04351488548820824,0.03152966181578841,0.13908078834006968,0.418941219465177,0.23724578776043195,0.393737766598978,-0.360748187229922,-0.06543505838412592,-0.021285226022545834,-0.48412023077406063,0.19553343523768354,0.012758409696387482,0.9232990277526263,0.1419863636074148,0.41734566280096186,0.4285086244536961,-0.20404735724479234,0.6542200496584641,0.18753748185147354,-0.2399095485982433,-0.7029699271031349,-0.47883673060273907,0.04923745699170227,0.15457903814203616,0.15209867789322287,-0.15008762097067224,-0.5469493029121949,0.035707378267847374,0.1250403934967209,0.038257201968767314,-0.46206449888234935,-0.31271718262207227,-0.6191106599732012,0.3156511125744653,-0.23784557241451296,-0.045850879382660824,0.24115705926661457,-0.44814942461995955,-0.16368810536172682,0.10764447970470314,-0.7221757652483332,-0.49836138544548314,0.11108860944521247,0.005381860824792679,-0.5436422657391903,-0.07336296902490744,-0.07982186899546033,0.06802927671383543,0.051499631313897634,0.6764785182951446,0.7301110730512408,-0.6280627052596383,0.12426950406031743,-0.23064309822268528,-0.33365865766280617,-0.5991065508207519,-0.5987392991491766,0.5469489936285793,-0.7613535661039862,0.5558850580989814,-0.2725629141302274,-0.251869551109947,-0.3232813964217323
